,train_loss,val_loss
0,0.5537307617827232,0.5127603314816952
1,0.5061208420658704,0.5074889697134495
2,0.4992053608716645,0.5098085176199675
3,0.4899515731734519,0.5080033328384161
4,0.48112083962245017,0.5042098958045245
5,0.46825654536300565,0.49526731818914416
6,0.45061618256272734,0.5061485860496759
7,0.4269714894131844,0.5617832615971565
8,0.3974935447577364,0.5391961507499218
9,0.36247634850673793,0.5476630743592977
