,batch_losses
415,0.577616274356842
416,0.5219321250915527
417,0.5306898951530457
418,0.5445693731307983
419,0.5627473592758179
420,0.5018742084503174
421,0.5599742531776428
422,0.5470020771026611
423,0.5272421836853027
424,0.5441495180130005
425,0.5487819910049438
426,0.5404607057571411
427,0.5379565358161926
428,0.5709319114685059
429,0.571279764175415
430,0.5460435748100281
431,0.5029382705688477
432,0.5645523071289062
433,0.5022652745246887
434,0.513637363910675
435,0.5104692578315735
436,0.5579715967178345
437,0.5387588739395142
438,0.5924099683761597
439,0.5429408550262451
440,0.5564624667167664
441,0.5675720572471619
442,0.5359677076339722
443,0.5357041954994202
444,0.546978235244751
445,0.5521198511123657
446,0.5310759544372559
447,0.574096143245697
448,0.5321462154388428
449,0.5389701724052429
450,0.5593717694282532
451,0.526394784450531
452,0.5469799637794495
453,0.577022910118103
454,0.5082449316978455
455,0.5280874967575073
456,0.5611380338668823
457,0.5652347803115845
458,0.504551887512207
459,0.48398661613464355
460,0.526361882686615
461,0.5311301350593567
462,0.5502023100852966
463,0.5238379240036011
464,0.5274210572242737
465,0.47987282276153564
466,0.4953240156173706
467,0.530599057674408
468,0.5475614666938782
469,0.5779656171798706
470,0.56004798412323
471,0.4831917881965637
472,0.5881056785583496
473,0.5338371992111206
474,0.5609601140022278
475,0.5656605958938599
476,0.538535475730896
477,0.5279198884963989
478,0.5485742092132568
479,0.5131731629371643
480,0.6054046750068665
481,0.5548845529556274
482,0.5035915374755859
483,0.477463960647583
484,0.4796876311302185
485,0.6150364279747009
486,0.5024518370628357
487,0.5761321783065796
488,0.5543602705001831
489,0.5504948496818542
490,0.5422850847244263
491,0.5559897422790527
492,0.5755152702331543
493,0.5404002070426941
494,0.5157173871994019
495,0.5078826546669006
496,0.5892232656478882
497,0.6095725297927856
498,0.561252236366272
499,0.5065301060676575
500,0.5703809261322021
501,0.6003292798995972
502,0.5655624866485596
503,0.5649241209030151
504,0.5239689350128174
505,0.5499559044837952
506,0.5889293551445007
507,0.5574188232421875
508,0.5099225044250488
509,0.552521288394928
510,0.5442182421684265
511,0.5365343689918518
512,0.567444920539856
513,0.603971540927887
514,0.5150781869888306
515,0.6672625541687012
516,0.5460464954376221
517,0.5487439036369324
518,0.5444337725639343
519,0.5710840821266174
520,0.6177291870117188
521,0.5400335788726807
522,0.6063737273216248
523,0.5874818563461304
524,0.5135234594345093
525,0.5453238487243652
526,0.5141561627388
527,0.5112888813018799
528,0.5428421497344971
529,0.5200584530830383
530,0.5649966597557068
531,0.616468071937561
532,0.5310342311859131
533,0.6197003126144409
534,0.545953094959259
535,0.6091539859771729
536,0.6000356674194336
537,0.5282117128372192
538,0.5175610184669495
539,0.5593720078468323
540,0.5972931981086731
541,0.5332852602005005
542,0.5304192304611206
543,0.6005643606185913
544,0.5220940113067627
545,0.6003859043121338
546,0.5397519469261169
547,0.6077654361724854
548,0.5542188286781311
549,0.5325776934623718
550,0.525605320930481
551,0.5256940126419067
552,0.5315907001495361
553,0.5260301828384399
554,0.6799960136413574
555,0.5696936845779419
556,0.5994395017623901
557,0.5324484705924988
558,0.5704365372657776
559,0.5513754487037659
560,0.5591240525245667
561,0.5597742795944214
562,0.6132071018218994
563,0.5326404571533203
564,0.5530829429626465
565,0.5475331544876099
566,0.5277819633483887
567,0.5342647433280945
568,0.5887260437011719
569,0.5790126323699951
570,0.5157155394554138
571,0.49064508080482483
572,0.5131499767303467
573,0.5913301706314087
574,0.5194563865661621
575,0.5297133922576904
576,0.5588346719741821
577,0.5508823990821838
578,0.5207794308662415
579,0.5676002502441406
580,0.4547794461250305
581,0.5660108327865601
582,0.5408607721328735
583,0.5468658208847046
584,0.4747668504714966
585,0.5197010040283203
586,0.5745823383331299
587,0.5881150960922241
588,0.60903400182724
589,0.5459815859794617
590,0.5567578673362732
591,0.5328145027160645
592,0.5619477033615112
593,0.5481331944465637
594,0.5786536931991577
595,0.5221827626228333
596,0.5424469113349915
597,0.5640233755111694
598,0.5369682312011719
599,0.5099201202392578
600,0.520248532295227
601,0.6350820064544678
602,0.6230990886688232
603,0.5673373937606812
604,0.5525228977203369
605,0.560064971446991
606,0.5577449798583984
607,0.5823084115982056
608,0.5498785376548767
609,0.535744309425354
610,0.5539512038230896
611,0.47113025188446045
612,0.5799785852432251
613,0.5505854487419128
614,0.569398045539856
615,0.575812578201294
616,0.5746085047721863
617,0.5769503712654114
618,0.4737999141216278
619,0.5124428272247314
620,0.5557310581207275
621,0.5874295234680176
622,0.5503833889961243
623,0.5207164287567139
624,0.5249770879745483
625,0.545833945274353
626,0.6164504289627075
627,0.5239047408103943
628,0.5559388399124146
629,0.491340309381485
630,0.5678685903549194
631,0.5498675107955933
632,0.5481683015823364
633,0.5787374973297119
634,0.5605577826499939
635,0.5130664110183716
636,0.5113623142242432
637,0.5435893535614014
638,0.5699352622032166
639,0.5335679054260254
640,0.49627000093460083
641,0.5466048717498779
642,0.5033101439476013
643,0.5801861882209778
644,0.5599678158760071
645,0.5891411304473877
646,0.5826836824417114
647,0.548289954662323
648,0.49576202034950256
649,0.6122233271598816
650,0.5525926947593689
651,0.5326306819915771
652,0.5255123376846313
653,0.5463799238204956
654,0.47173547744750977
655,0.5354904532432556
656,0.5684841871261597
657,0.5290244817733765
658,0.4987982213497162
659,0.6115654706954956
660,0.5454042553901672
661,0.574364185333252
662,0.5208618640899658
663,0.536822497844696
664,0.5480657815933228
665,0.49607038497924805
666,0.5321409702301025
667,0.5270416736602783
668,0.5213499069213867
669,0.5542932748794556
670,0.5603464841842651
671,0.5515719056129456
672,0.5688141584396362
673,0.5572105646133423
674,0.5458053350448608
675,0.5170498490333557
676,0.5471611618995667
677,0.5363340377807617
678,0.520824134349823
679,0.5214395523071289
680,0.5395379066467285
681,0.5454665422439575
682,0.5150042176246643
683,0.519629716873169
684,0.5544672608375549
685,0.5431477427482605
686,0.5552330017089844
687,0.4799979031085968
688,0.5938066840171814
689,0.5079450607299805
690,0.5330638289451599
691,0.5721122026443481
692,0.584443211555481
693,0.5198481678962708
694,0.5407070517539978
695,0.57525634765625
696,0.5579389333724976
697,0.5020512342453003
698,0.5804545879364014
699,0.5664429664611816
700,0.546620786190033
701,0.5256973505020142
702,0.5415939688682556
703,0.5837841629981995
704,0.5660532712936401
705,0.5644235610961914
706,0.5387665629386902
707,0.5248859524726868
708,0.5075286626815796
709,0.5636467933654785
710,0.5700892210006714
711,0.5854189991950989
712,0.5432511568069458
713,0.5814019441604614
714,0.5803096294403076
715,0.5331676602363586
716,0.5611852407455444
717,0.5636575222015381
718,0.532755970954895
719,0.5267642736434937
720,0.5444299578666687
721,0.4757782816886902
722,0.6711055040359497
723,0.5404456257820129
724,0.5767698287963867
725,0.593849241733551
726,0.5922461748123169
727,0.5364152193069458
728,0.5261744260787964
729,0.5925192832946777
730,0.5372811555862427
731,0.5642855167388916
732,0.49943459033966064
733,0.5121188759803772
734,0.6041398048400879
735,0.5712391138076782
736,0.5550063848495483
737,0.5460854768753052
738,0.5402623414993286
739,0.5501574873924255
740,0.5128990411758423
741,0.5696817636489868
742,0.5481066703796387
743,0.5632362365722656
744,0.5260980129241943
745,0.5415127277374268
746,0.5588352084159851
747,0.5217932462692261
748,0.5180970430374146
749,0.596423864364624
750,0.5703784823417664
751,0.5435175895690918
752,0.5866054892539978
753,0.5485732555389404
754,0.5347111225128174
755,0.532442569732666
756,0.5818449854850769
757,0.5310888290405273
758,0.5853307247161865
759,0.5783042907714844
760,0.5881253480911255
761,0.5236912369728088
762,0.5640292763710022
763,0.5707454681396484
764,0.5400573015213013
765,0.5188608765602112
766,0.5510543584823608
767,0.6074542999267578
768,0.5357136130332947
769,0.5418145656585693
770,0.5079408884048462
771,0.5372692346572876
772,0.5200686454772949
773,0.5345155000686646
774,0.5931926369667053
775,0.5334035158157349
776,0.5245158672332764
777,0.5408411026000977
778,0.5666465163230896
779,0.562697172164917
780,0.5484525561332703
781,0.5840966701507568
782,0.5206563472747803
783,0.5259777903556824
784,0.5321706533432007
785,0.4415382146835327
786,0.5752047300338745
787,0.518468976020813
788,0.5685164332389832
789,0.52816241979599
790,0.47217312455177307
791,0.5915781259536743
792,0.5527604818344116
793,0.5461753606796265
794,0.4709937274456024
795,0.5211297869682312
796,0.5577613115310669
797,0.48906731605529785
798,0.5596765279769897
799,0.502774715423584
800,0.5379377603530884
801,0.5720062255859375
802,0.546402633190155
803,0.5321475267410278
804,0.5041210651397705
805,0.45812323689460754
806,0.5994352102279663
807,0.5371077060699463
808,0.5370088815689087
809,0.49866682291030884
810,0.5478779077529907
811,0.581759512424469
812,0.5447736382484436
813,0.5678305625915527
814,0.6007394194602966
815,0.5418565273284912
816,0.5262769460678101
817,0.5382503271102905
818,0.5341501235961914
819,0.520908772945404
820,0.5560259819030762
821,0.6189126968383789
822,0.5431720018386841
823,0.5879783630371094
824,0.5390098690986633
825,0.5440598130226135
826,0.522380530834198
827,0.5092661380767822
828,0.5656998753547668
829,0.5756089687347412
830,0.5540019869804382
831,0.5194298624992371
832,0.5533832311630249
833,0.5771283507347107
834,0.541064977645874
835,0.5963636040687561
836,0.525189995765686
837,0.5786727070808411
838,0.5637633800506592
839,0.6155771017074585
840,0.597957968711853
841,0.562455952167511
842,0.5465104579925537
843,0.535827100276947
844,0.5706807374954224
845,0.4913833439350128
846,0.4979163408279419
847,0.5306078195571899
848,0.597224771976471
849,0.5329092741012573
850,0.5054101347923279
851,0.5502529144287109
852,0.5613490343093872
853,0.5134067535400391
854,0.5396619439125061
855,0.4907464385032654
856,0.5154582262039185
857,0.4905482232570648
858,0.5208681225776672
859,0.5388913750648499
860,0.5719726085662842
861,0.5060015916824341
862,0.5689946413040161
863,0.567025899887085
864,0.5607092380523682
865,0.49420949816703796
866,0.631300151348114
867,0.5750724077224731
868,0.5317543148994446
869,0.5453366637229919
870,0.5813874006271362
871,0.5306431651115417
872,0.5031472444534302
873,0.5928795337677002
874,0.6121938228607178
875,0.541641354560852
876,0.544380247592926
877,0.562271237373352
878,0.5355921983718872
879,0.528429388999939
880,0.5320635437965393
881,0.5194905400276184
882,0.5567891001701355
883,0.5540416240692139
884,0.48667460680007935
885,0.5358515977859497
886,0.5616163611412048
887,0.5630671381950378
888,0.5515549182891846
889,0.5148373246192932
890,0.5053820013999939
891,0.5755610466003418
892,0.5131909847259521
893,0.5144507884979248
894,0.5390673875808716
895,0.5453420281410217
896,0.5634720325469971
897,0.5755194425582886
898,0.5610260963439941
899,0.6254407167434692
900,0.5031424760818481
901,0.5110486149787903
902,0.49564129114151
903,0.5732280015945435
904,0.6713760495185852
905,0.557502031326294
906,0.5171080231666565
907,0.6190252304077148
908,0.5881845951080322
909,0.6009256839752197
910,0.5818457007408142
911,0.5802161693572998
912,0.546637773513794
913,0.6391190886497498
914,0.561294436454773
915,0.503246545791626
916,0.538231372833252
917,0.5659615397453308
918,0.5691859722137451
919,0.532077431678772
920,0.6051684021949768
921,0.5551271438598633
922,0.5564018487930298
923,0.5450928807258606
924,0.4889642596244812
925,0.5994894504547119
926,0.5549508333206177
927,0.5575118660926819
928,0.48874884843826294
929,0.4988415241241455
930,0.5604516863822937
931,0.49946701526641846
932,0.49863630533218384
933,0.5588192939758301
934,0.5336469411849976
935,0.5219213962554932
936,0.5648965835571289
937,0.5512233972549438
938,0.5314566493034363
939,0.5511835813522339
940,0.5157901048660278
941,0.6202162504196167
942,0.5683900117874146
943,0.5678076148033142
944,0.4818352162837982
945,0.5413981676101685
946,0.5862755179405212
947,0.5350227355957031
948,0.504176676273346
949,0.516628623008728
950,0.5924748182296753
951,0.522441565990448
952,0.5192254781723022
953,0.5213056802749634
954,0.6007227897644043
955,0.5709772109985352
956,0.49494311213493347
957,0.5698168277740479
958,0.5192986726760864
959,0.5738892555236816
960,0.5432764887809753
961,0.4745744466781616
962,0.5058390498161316
963,0.565784215927124
964,0.6166638135910034
965,0.5419700741767883
966,0.5543675422668457
967,0.5846914649009705
968,0.5587966442108154
969,0.5347929000854492
970,0.5336384773254395
971,0.5359914302825928
972,0.5336432456970215
973,0.5355933904647827
974,0.5537652969360352
975,0.5022716522216797
976,0.5291510820388794
977,0.5164419412612915
978,0.5593259930610657
979,0.5217851400375366
980,0.5427263975143433
981,0.517577052116394
982,0.529093861579895
983,0.5660098195075989
984,0.5473004579544067
985,0.5336489677429199
986,0.5782572031021118
987,0.5329983234405518
988,0.540733277797699
989,0.521752119064331
990,0.5600055456161499
991,0.5603641271591187
992,0.5708195567131042
993,0.5162789821624756
994,0.47754189372062683
995,0.5123153924942017
996,0.5576441287994385
997,0.6461925506591797
998,0.5411572456359863
999,0.5738255381584167
1000,0.5503934621810913
1001,0.6278554797172546
1002,0.5194200277328491
1003,0.4816327393054962
1004,0.6008577346801758
1005,0.6020601987838745
1006,0.5475079417228699
1007,0.558002769947052
1008,0.531963586807251
1009,0.5778890252113342
1010,0.5607510805130005
1011,0.5390017032623291
1012,0.5407568216323853
1013,0.56911700963974
1014,0.5511093735694885
1015,0.498568058013916
1016,0.5155806541442871
1017,0.5513206720352173
1018,0.5539061427116394
1019,0.5571222901344299
1020,0.5718200206756592
1021,0.5595641732215881
1022,0.564537525177002
1023,0.5406471490859985
1024,0.5399465560913086
1025,0.5534118413925171
1026,0.5295048952102661
1027,0.5780874490737915
1028,0.5484391450881958
1029,0.5556930303573608
1030,0.6001541614532471
1031,0.6171308755874634
1032,0.5580931901931763
1033,0.5381138920783997
1034,0.5832368731498718
1035,0.5036494731903076
1036,0.571682333946228
1037,0.5405384302139282
1038,0.5405835509300232
1039,0.5755565762519836
1040,0.5388330221176147
1041,0.5691039562225342
1042,0.5453341603279114
1043,0.5453503131866455
1044,0.5530701875686646
1045,0.4979565441608429
1046,0.5819499492645264
1047,0.5425413846969604
1048,0.5401654243469238
1049,0.57497239112854
1050,0.5548468828201294
1051,0.5663751363754272
1052,0.49467411637306213
1053,0.5486025810241699
1054,0.5708479881286621
1055,0.558146595954895
1056,0.5311406850814819
1057,0.5854806900024414
1058,0.6041395664215088
1059,0.5352004766464233
1060,0.5169697999954224
1061,0.5445190668106079
1062,0.4846554696559906
1063,0.5157513618469238
1064,0.541499137878418
1065,0.4947407841682434
1066,0.5677679181098938
1067,0.4834219217300415
1068,0.5997451543807983
1069,0.5206915736198425
1070,0.5668141841888428
1071,0.5166976451873779
1072,0.5553800463676453
1073,0.5485663414001465
1074,0.5846641063690186
1075,0.5395777225494385
1076,0.5635483264923096
1077,0.5575377941131592
1078,0.5138257145881653
1079,0.48120108246803284
1080,0.4848957657814026
1081,0.5359681248664856
1082,0.6341432332992554
1083,0.5464030504226685
1084,0.5404000282287598
1085,0.5515506267547607
1086,0.5156228542327881
1087,0.5095834136009216
1088,0.5001590847969055
1089,0.5598249435424805
1090,0.5380817651748657
1091,0.5588065385818481
1092,0.5692054629325867
1093,0.5673980116844177
1094,0.5136181116104126
1095,0.5431309938430786
1096,0.5636727809906006
1097,0.5344545841217041
1098,0.6125956177711487
1099,0.5748155117034912
1100,0.5449188947677612
1101,0.5057089924812317
1102,0.5097432732582092
1103,0.5377103090286255
1104,0.5674124956130981
1105,0.6188557147979736
1106,0.5597752332687378
1107,0.5547378063201904
1108,0.5458014011383057
1109,0.5611938238143921
1110,0.4680047631263733
1111,0.48544785380363464
1112,0.5121545791625977
1113,0.6172268986701965
1114,0.5639431476593018
1115,0.6078144311904907
1116,0.5464640855789185
1117,0.5882847905158997
1118,0.5366301536560059
1119,0.5403761863708496
1120,0.5068315267562866
1121,0.5666863322257996
1122,0.5892446637153625
1123,0.536471426486969
1124,0.5541515350341797
1125,0.5339648127555847
1126,0.5526928305625916
1127,0.547307014465332
1128,0.5899279117584229
1129,0.49004438519477844
1130,0.5482499003410339
1131,0.5334355235099792
1132,0.5435022711753845
1133,0.501828670501709
1134,0.5738768577575684
1135,0.5740112662315369
1136,0.5544818639755249
1137,0.502808690071106
1138,0.5767715573310852
1139,0.5398961305618286
1140,0.5381847023963928
1141,0.6186904907226562
1142,0.5700001120567322
1143,0.5768790245056152
1144,0.5385790467262268
1145,0.6057590246200562
1146,0.537774920463562
1147,0.5432031154632568
1148,0.5305120944976807
1149,0.512421190738678
1150,0.4899737238883972
1151,0.49455881118774414
1152,0.5866457223892212
1153,0.5165883302688599
1154,0.529540479183197
1155,0.5406339168548584
1156,0.5232373476028442
1157,0.5934336185455322
1158,0.5302668809890747
1159,0.5660297870635986
1160,0.5264247059822083
1161,0.4967893660068512
1162,0.5406816005706787
1163,0.529605507850647
1164,0.5136497020721436
1165,0.6142253875732422
1166,0.59175705909729
1167,0.6453098058700562
1168,0.5691249966621399
1169,0.5524369478225708
1170,0.5492640733718872
1171,0.5597761869430542
1172,0.5797306299209595
1173,0.5201948881149292
1174,0.5206592679023743
1175,0.5706847906112671
1176,0.5159450173377991
1177,0.49905717372894287
1178,0.5728360414505005
1179,0.5199475288391113
1180,0.5099373459815979
1181,0.5875069499015808
1182,0.5638251304626465
1183,0.5102206468582153
1184,0.4936436414718628
1185,0.5499577522277832
1186,0.49627721309661865
1187,0.5371353626251221
1188,0.5463109016418457
1189,0.49046579003334045
1190,0.5354453325271606
1191,0.5266287326812744
1192,0.5312964916229248
1193,0.6012226939201355
1194,0.5607150793075562
1195,0.5263404846191406
1196,0.534386157989502
1197,0.6129551529884338
1198,0.5197898149490356
1199,0.4848639965057373
1200,0.5225776433944702
1201,0.5151296854019165
1202,0.5654058456420898
1203,0.4658051133155823
1204,0.5548110008239746
1205,0.5622034072875977
1206,0.5353942513465881
1207,0.580426812171936
1208,0.5085376501083374
1209,0.5467665195465088
1210,0.5111157298088074
1211,0.5892210006713867
1212,0.542699933052063
1213,0.4886898398399353
1214,0.5432952046394348
1215,0.5380277037620544
1216,0.5380553603172302
1217,0.558078408241272
1218,0.5676185488700867
1219,0.5620198249816895
1220,0.5285112857818604
1221,0.5249989032745361
1222,0.6039105653762817
1223,0.5281756520271301
1224,0.6515436768531799
1225,0.5152362585067749
1226,0.5952404737472534
1227,0.5900321006774902
1228,0.5724281072616577
1229,0.5548070669174194
1230,0.527448296546936
1231,0.578542947769165
1232,0.5538533329963684
1233,0.5108076333999634
1234,0.5851326584815979
1235,0.5632444024085999
1236,0.5523973703384399
1237,0.5726268887519836
1238,0.5541441440582275
1239,0.500309944152832
1240,0.5567420721054077
1241,0.5125963091850281
1242,0.5906385779380798
1243,0.5428997278213501
1244,0.5296145677566528
1245,0.5317184925079346
1246,0.5460689067840576
1247,0.553687572479248
1248,0.5827382206916809
1249,0.5256548523902893
1250,0.5272617936134338
1251,0.6052241325378418
1252,0.5554267168045044
1253,0.542704701423645
1254,0.5705314874649048
1255,0.506965160369873
1256,0.5984413623809814
1257,0.5338594317436218
1258,0.5525020360946655
1259,0.5364075899124146
1260,0.48079240322113037
