,batch_losses
239,0.5381712913513184
240,0.4984016716480255
241,0.5456796884536743
242,0.525277853012085
243,0.5189946889877319
244,0.5182599425315857
245,0.5367215275764465
246,0.48173725605010986
247,0.5646427869796753
248,0.5197736024856567
249,0.4781627357006073
250,0.5379363298416138
251,0.5282391905784607
252,0.47642529010772705
253,0.6010431051254272
254,0.5352823734283447
255,0.508985161781311
256,0.5553790926933289
257,0.5139291286468506
258,0.5658643245697021
259,0.5203006267547607
260,0.5370499491691589
261,0.5302976965904236
262,0.570462703704834
263,0.5440788865089417
264,0.4827003479003906
265,0.5314096212387085
266,0.5055140256881714
267,0.5511986017227173
268,0.5206135511398315
269,0.5361566543579102
270,0.4982207119464874
271,0.4921879470348358
272,0.5402704477310181
273,0.5077916979789734
274,0.49227264523506165
275,0.5306943655014038
276,0.5257711410522461
277,0.5465950965881348
278,0.525583028793335
279,0.5463005304336548
280,0.5376471281051636
281,0.5237515568733215
282,0.5114312767982483
283,0.507723867893219
284,0.550910472869873
285,0.5234185457229614
286,0.5307148098945618
287,0.5458797812461853
288,0.5517503023147583
289,0.5517677068710327
290,0.538358747959137
291,0.4915138781070709
292,0.5582058429718018
293,0.5307424664497375
294,0.5073829889297485
295,0.5345434546470642
296,0.4679035544395447
297,0.5252662301063538
298,0.5069864392280579
299,0.540145754814148
300,0.5279890298843384
301,0.49911969900131226
302,0.5713126063346863
303,0.5363104343414307
304,0.5286476016044617
305,0.4915737509727478
306,0.4843958616256714
307,0.4694768488407135
308,0.542457640171051
309,0.49126917123794556
310,0.5836699604988098
311,0.5481863617897034
312,0.5037187337875366
313,0.5322968363761902
314,0.5499776005744934
315,0.5264575481414795
316,0.4469207227230072
317,0.5183314085006714
318,0.534751832485199
319,0.47005873918533325
320,0.5635191202163696
321,0.5319100618362427
322,0.4915069341659546
323,0.5368603467941284
324,0.5158251523971558
325,0.5283986330032349
326,0.49656522274017334
327,0.5191775560379028
328,0.5281285643577576
329,0.5222119092941284
330,0.48997148871421814
331,0.4910427927970886
332,0.4843083620071411
333,0.4766165614128113
334,0.5066460371017456
335,0.4935465455055237
336,0.43268007040023804
337,0.5221593976020813
338,0.4898490607738495
339,0.5274984240531921
340,0.5181893110275269
341,0.5115880966186523
342,0.48954111337661743
343,0.4671478867530823
344,0.5089846849441528
345,0.5198042392730713
346,0.504636287689209
347,0.5695884823799133
348,0.5237473249435425
349,0.480220228433609
350,0.5423421859741211
351,0.49626052379608154
352,0.5387388467788696
353,0.5146637558937073
354,0.4884757101535797
355,0.5031599998474121
356,0.5362008810043335
357,0.553316056728363
358,0.5287271738052368
359,0.5034503936767578
360,0.5179225206375122
361,0.5601566433906555
362,0.5202597975730896
363,0.522919774055481
364,0.5199242830276489
365,0.5125550627708435
366,0.5338960289955139
367,0.45362138748168945
368,0.5387800931930542
369,0.5137782096862793
370,0.4973769783973694
371,0.47669005393981934
372,0.5057834386825562
373,0.5298328399658203
374,0.4896557927131653
375,0.5378583669662476
376,0.4921324849128723
377,0.5178776979446411
378,0.50447678565979
379,0.5658266544342041
380,0.5151998400688171
381,0.48790615797042847
382,0.47004443407058716
383,0.5248682498931885
384,0.5171476602554321
385,0.5380339622497559
386,0.45441219210624695
387,0.46885228157043457
388,0.5041504502296448
389,0.4542125165462494
390,0.520906925201416
391,0.5510122179985046
392,0.5378719568252563
393,0.5623510479927063
394,0.5365562438964844
395,0.4995484948158264
396,0.4885237216949463
397,0.5137672424316406
398,0.4824821949005127
399,0.505189836025238
400,0.46485307812690735
401,0.5375304222106934
402,0.5408874154090881
403,0.5157047510147095
404,0.5208062529563904
405,0.5611870884895325
406,0.5132350325584412
407,0.5525920987129211
408,0.5378916263580322
409,0.48424991965293884
410,0.5281565189361572
411,0.5163356065750122
412,0.5348016023635864
413,0.5247966051101685
414,0.5012958645820618
415,0.5133011341094971
416,0.45894768834114075
417,0.49186816811561584
418,0.5084158778190613
419,0.4966239929199219
420,0.516217827796936
421,0.5176159143447876
422,0.5059388279914856
423,0.5015859007835388
424,0.4679613709449768
425,0.5051955580711365
426,0.5677300691604614
427,0.5341620445251465
428,0.5018323659896851
429,0.5254964828491211
430,0.5230168104171753
431,0.5647361874580383
432,0.4757375419139862
433,0.5644623637199402
434,0.5471250414848328
435,0.5062641501426697
436,0.5601525902748108
437,0.5028016567230225
438,0.485180139541626
439,0.5243954658508301
440,0.5189418792724609
441,0.5280346274375916
442,0.5214653611183167
443,0.516402006149292
444,0.49169254302978516
445,0.5217936635017395
446,0.5529055595397949
447,0.5132156610488892
448,0.5345642566680908
449,0.4952855408191681
450,0.5081963539123535
451,0.4993390440940857
452,0.5579241514205933
453,0.5142951011657715
454,0.4893094301223755
455,0.5262956023216248
456,0.5083279013633728
457,0.4976165294647217
458,0.5219821929931641
459,0.5301927328109741
460,0.5725018978118896
461,0.5143252611160278
462,0.5225005745887756
463,0.49366050958633423
464,0.5278820395469666
465,0.5256048440933228
466,0.48113948106765747
467,0.5115271806716919
468,0.5267093181610107
469,0.5235018730163574
470,0.5628713369369507
471,0.521117627620697
472,0.46323612332344055
473,0.5372271537780762
474,0.5192837715148926
475,0.5019543170928955
476,0.5106112360954285
477,0.45935019850730896
478,0.5017367601394653
479,0.5183970928192139
480,0.5262266397476196
481,0.4570312201976776
482,0.4963562488555908
483,0.5225768685340881
484,0.5172797441482544
485,0.5029438138008118
486,0.496840238571167
487,0.5572236776351929
488,0.5353377461433411
489,0.5009151101112366
490,0.4964556097984314
491,0.5277759432792664
492,0.5062310695648193
493,0.5218783617019653
494,0.45226749777793884
495,0.47750216722488403
496,0.46671047806739807
497,0.528770923614502
498,0.5137448310852051
499,0.5183901190757751
500,0.49822288751602173
501,0.4814862608909607
502,0.5148043632507324
503,0.5339757204055786
504,0.539412796497345
505,0.5164534449577332
506,0.5152312517166138
507,0.4880409836769104
508,0.4303843379020691
509,0.5167889595031738
510,0.46143728494644165
511,0.4780701994895935
512,0.49448224902153015
513,0.5117694139480591
514,0.5257377028465271
515,0.4989871382713318
516,0.48502910137176514
517,0.4920271337032318
518,0.4972921311855316
519,0.49356240034103394
520,0.5069660544395447
521,0.5867849588394165
522,0.5416011810302734
523,0.5190283060073853
524,0.4746105670928955
525,0.4610249400138855
526,0.527269721031189
527,0.535988450050354
528,0.5551790595054626
529,0.5352781414985657
530,0.47782427072525024
531,0.47588372230529785
532,0.5126736164093018
533,0.506859540939331
534,0.4987870156764984
535,0.5241141319274902
536,0.5387276411056519
537,0.4820685386657715
538,0.5421011447906494
539,0.5229499340057373
540,0.5060041546821594
541,0.5017179250717163
542,0.4712701439857483
543,0.5295304656028748
544,0.4983628988265991
545,0.4916277825832367
546,0.49268215894699097
547,0.5167250633239746
548,0.49640315771102905
549,0.47349298000335693
550,0.46511310338974
551,0.48653799295425415
552,0.5129913091659546
553,0.519824743270874
554,0.48003995418548584
555,0.47013479471206665
556,0.5400610566139221
557,0.4968125522136688
558,0.5142062306404114
559,0.5152735710144043
560,0.47262126207351685
561,0.49536651372909546
562,0.4975324273109436
563,0.5368481874465942
564,0.5041811466217041
565,0.5204092264175415
566,0.46082693338394165
567,0.5390322208404541
568,0.5542356371879578
569,0.5581327080726624
570,0.482750803232193
571,0.5042755007743835
572,0.47449392080307007
573,0.5143377780914307
574,0.48120608925819397
575,0.48839041590690613
576,0.5439561605453491
577,0.4722626507282257
578,0.5543864965438843
579,0.5018776059150696
580,0.4933450222015381
581,0.4464161694049835
582,0.4840370714664459
583,0.5139410495758057
584,0.48329269886016846
585,0.5315365791320801
586,0.5223962068557739
587,0.5009366273880005
588,0.5079909563064575
589,0.5282604694366455
590,0.48999395966529846
591,0.5317220091819763
592,0.5367211103439331
593,0.49997881054878235
594,0.5056160092353821
595,0.5047881603240967
596,0.5182469487190247
597,0.46417486667633057
598,0.5557453036308289
599,0.5148107409477234
600,0.5182465314865112
601,0.5136030912399292
602,0.5481608510017395
603,0.5277405977249146
604,0.5065365433692932
605,0.5379616618156433
606,0.4874700903892517
607,0.5055227875709534
608,0.5483298301696777
609,0.517166018486023
610,0.5144414901733398
611,0.4723314046859741
612,0.5210462808609009
613,0.4806760251522064
614,0.5222633481025696
615,0.5458694696426392
616,0.5106258392333984
617,0.47515279054641724
618,0.5308845043182373
619,0.5296263694763184
620,0.4837377071380615
621,0.510850191116333
622,0.4904683530330658
623,0.556488573551178
624,0.49347278475761414
625,0.5285112261772156
626,0.49204128980636597
627,0.5228557586669922
628,0.5057379007339478
629,0.4939582347869873
630,0.5071085095405579
631,0.5163832902908325
632,0.5014764070510864
633,0.5092154741287231
634,0.5015605688095093
635,0.5016022324562073
636,0.47086426615715027
637,0.5124951601028442
638,0.4919793903827667
639,0.5448318719863892
640,0.4648567736148834
641,0.5183724164962769
642,0.4952603280544281
643,0.5230334401130676
644,0.4856981635093689
645,0.4902432858943939
646,0.5251713991165161
647,0.49469542503356934
648,0.46089881658554077
649,0.525553822517395
650,0.46630579233169556
651,0.5361645221710205
652,0.5327901840209961
653,0.47207027673721313
654,0.49097880721092224
655,0.4725630283355713
656,0.47728776931762695
657,0.5017174482345581
658,0.5001198053359985
659,0.5381800532341003
660,0.5132092237472534
661,0.4837936758995056
662,0.46189606189727783
663,0.506662130355835
664,0.47091084718704224
665,0.5215840339660645
666,0.48706114292144775
667,0.5598186254501343
668,0.5014914870262146
669,0.5450360774993896
670,0.495958536863327
671,0.5031780004501343
672,0.5055727958679199
673,0.520492434501648
674,0.5038498640060425
675,0.49132221937179565
676,0.4846905469894409
677,0.4999113082885742
678,0.517105221748352
679,0.4756582975387573
680,0.5064340233802795
681,0.49532443284988403
682,0.49043047428131104
683,0.49316906929016113
684,0.490082323551178
685,0.48199042677879333
686,0.4769969880580902
687,0.47605592012405396
688,0.465057373046875
689,0.48448795080184937
690,0.5224257111549377
691,0.4946717619895935
692,0.4433956742286682
693,0.500684380531311
694,0.509628415107727
695,0.47836047410964966
696,0.48786622285842896
697,0.4845452904701233
698,0.5294675230979919
699,0.520202100276947
700,0.5071353316307068
701,0.44692257046699524
702,0.4854757487773895
703,0.4600762724876404
704,0.5269469022750854
705,0.5207998752593994
706,0.49063438177108765
707,0.5001603364944458
708,0.46703675389289856
709,0.46600061655044556
710,0.444833368062973
711,0.458831250667572
712,0.5080458521842957
713,0.4853707551956177
714,0.4910689890384674
715,0.471208393573761
716,0.5002963542938232
717,0.4518704414367676
718,0.5034317970275879
719,0.5110947489738464
720,0.49751371145248413
721,0.47905078530311584
722,0.4618759751319885
723,0.4500495493412018
724,0.4822530150413513
725,0.5219986438751221
726,0.49551135301589966
727,0.48074889183044434
728,0.508912205696106
729,0.4722341299057007
730,0.4836069345474243
731,0.521605372428894
732,0.494230180978775
733,0.4899216890335083
734,0.5017651319503784
735,0.5002634525299072
736,0.5322485566139221
737,0.5159802436828613
738,0.4993392527103424
739,0.49896591901779175
740,0.5472937822341919
741,0.5075036287307739
742,0.5018184781074524
743,0.46092653274536133
744,0.5658605098724365
745,0.48280030488967896
746,0.4661678671836853
747,0.5324991941452026
748,0.505021870136261
749,0.5278173685073853
750,0.5080349445343018
751,0.5102776288986206
752,0.4975369870662689
753,0.4839114248752594
754,0.5385122299194336
755,0.4907130002975464
756,0.5069612264633179
757,0.42385727167129517
758,0.5382030606269836
759,0.48761487007141113
760,0.47064775228500366
761,0.5301481485366821
762,0.5356247425079346
763,0.4966527819633484
764,0.4567965567111969
765,0.4802057147026062
766,0.5232508778572083
767,0.4798809885978699
768,0.520919919013977
769,0.497540682554245
770,0.5019193887710571
771,0.47798019647598267
772,0.5134996175765991
773,0.5486692786216736
774,0.4664846956729889
775,0.4856439232826233
776,0.49352195858955383
777,0.5019572377204895
778,0.5221316814422607
779,0.5287843346595764
780,0.5099630355834961
781,0.5279472470283508
782,0.49866315722465515
783,0.5341753959655762
784,0.5140035152435303
785,0.49235183000564575
786,0.5107552409172058
787,0.5076931715011597
788,0.5009037256240845
789,0.430972695350647
790,0.5477663278579712
791,0.5226238369941711
792,0.45679301023483276
793,0.5145297050476074
794,0.5206003785133362
795,0.489057332277298
796,0.5321339964866638
797,0.5034526586532593
798,0.49654340744018555
799,0.4630224108695984
800,0.5369535684585571
801,0.4720236659049988
802,0.5189594626426697
803,0.5248534679412842
804,0.522315263748169
805,0.46516671776771545
806,0.49116042256355286
807,0.490547239780426
808,0.44314080476760864
809,0.49586108326911926
810,0.505347728729248
811,0.4710015654563904
812,0.49019744992256165
813,0.47707244753837585
814,0.45419827103614807
815,0.4541807770729065
816,0.5097066760063171
817,0.5039292573928833
818,0.5079450607299805
819,0.46226564049720764
820,0.493247926235199
821,0.4796656370162964
822,0.4420264959335327
823,0.5254027843475342
824,0.49446240067481995
825,0.5116615891456604
826,0.4988802969455719
827,0.4845811128616333
828,0.4965464472770691
829,0.4879501461982727
830,0.4774973392486572
831,0.4632672965526581
832,0.47052374482154846
833,0.48151299357414246
834,0.4177073836326599
835,0.5320436954498291
836,0.48942360281944275
837,0.4643464684486389
838,0.49649375677108765
839,0.4779917597770691
840,0.4836575984954834
841,0.508959174156189
842,0.4900469183921814
843,0.4577675461769104
844,0.455801397562027
845,0.4928656220436096
846,0.4779980778694153
847,0.5465973615646362
848,0.5178894996643066
849,0.4627907872200012
850,0.5246663093566895
851,0.5020444989204407
852,0.48667728900909424
853,0.459099680185318
854,0.4808586835861206
855,0.5453076362609863
856,0.510523796081543
857,0.4901376962661743
858,0.49836382269859314
859,0.49141833186149597
860,0.5084871649742126
861,0.5176581740379333
862,0.49419933557510376
863,0.4845612347126007
864,0.5353643894195557
865,0.4874851405620575
866,0.5067489743232727
867,0.4703812897205353
868,0.4885987639427185
869,0.535891056060791
870,0.48246222734451294
871,0.5221268534660339
872,0.4995989203453064
873,0.42546263337135315
874,0.5062792301177979
875,0.48325490951538086
876,0.4754016399383545
877,0.49557945132255554
878,0.4688827395439148
879,0.4986468553543091
880,0.4665559232234955
881,0.5230308771133423
882,0.48478811979293823
883,0.4849933385848999
884,0.4958632290363312
885,0.4477950930595398
886,0.4896045923233032
887,0.4741918444633484
888,0.4625530242919922
889,0.489509642124176
890,0.49411898851394653
891,0.44678664207458496
892,0.4874352216720581
893,0.5118765830993652
894,0.49209117889404297
895,0.4053797125816345
896,0.528457522392273
897,0.5297832489013672
898,0.4772506058216095
899,0.4436488747596741
900,0.5228465795516968
901,0.44246673583984375
902,0.5199547410011292
903,0.5440019369125366
904,0.501248836517334
905,0.48506513237953186
906,0.5037918090820312
907,0.5262109041213989
908,0.47101128101348877
909,0.5049158334732056
910,0.4440799057483673
911,0.5080671906471252
912,0.4988711178302765
913,0.4990508556365967
914,0.47936031222343445
915,0.5141886472702026
916,0.47551435232162476
917,0.4443523585796356
918,0.4464520812034607
919,0.4893476963043213
920,0.4839974641799927
921,0.54078209400177
922,0.4461628198623657
923,0.5031353235244751
924,0.5260580778121948
925,0.4835982620716095
926,0.4889715313911438
927,0.5537105798721313
928,0.4785972535610199
929,0.48758018016815186
930,0.4980115592479706
931,0.5013194680213928
932,0.48263466358184814
933,0.5085192918777466
934,0.4821084141731262
935,0.46672600507736206
936,0.4386710524559021
937,0.5021753311157227
938,0.4920733869075775
939,0.4277395009994507
940,0.49702131748199463
941,0.5022097826004028
942,0.48687979578971863
943,0.4815918803215027
944,0.499462366104126
945,0.4732000231742859
946,0.4760771095752716
947,0.44686734676361084
948,0.5191248059272766
949,0.4904482662677765
950,0.45939403772354126
951,0.5068355798721313
952,0.5292978286743164
953,0.4907910227775574
954,0.47893035411834717
955,0.5153366327285767
956,0.46392136812210083
957,0.4811592996120453
958,0.49553433060646057
959,0.47357818484306335
960,0.4688495695590973
961,0.485210657119751
962,0.4867504835128784
963,0.49317872524261475
964,0.47409385442733765
965,0.4830447733402252
966,0.45946967601776123
967,0.475665807723999
968,0.46196848154067993
969,0.47453808784484863
970,0.5010782480239868
971,0.4987228512763977
972,0.4611719250679016
973,0.5091508626937866
974,0.4737796187400818
975,0.41672563552856445
976,0.501031756401062
977,0.48931562900543213
978,0.46408993005752563
979,0.4588463008403778
980,0.5080304145812988
981,0.49961331486701965
982,0.46710801124572754
983,0.49973997473716736
984,0.44669094681739807
985,0.481655091047287
986,0.482521116733551
987,0.49664148688316345
988,0.5037399530410767
989,0.47806602716445923
990,0.4840886890888214
991,0.461677223443985
992,0.44068652391433716
993,0.44962579011917114
994,0.4961494505405426
995,0.46510326862335205
996,0.4344927668571472
997,0.48606395721435547
998,0.4934939742088318
999,0.4600849151611328
1000,0.49054473638534546
1001,0.4899006187915802
1002,0.43426230549812317
1003,0.4668232798576355
1004,0.4887252449989319
1005,0.5427005887031555
1006,0.4698488712310791
1007,0.4623461663722992
1008,0.46981415152549744
1009,0.45534855127334595
1010,0.476773202419281
1011,0.4342339038848877
1012,0.5078963041305542
1013,0.4632638096809387
1014,0.4695934057235718
1015,0.4824560880661011
1016,0.48027604818344116
1017,0.4771570563316345
1018,0.46951889991760254
1019,0.48573747277259827
1020,0.4496473968029022
1021,0.38116973638534546
1022,0.49246129393577576
1023,0.5284109115600586
1024,0.5500352382659912
1025,0.5193557739257812
1026,0.4708661437034607
1027,0.5086030960083008
1028,0.45769625902175903
1029,0.5025883316993713
1030,0.48514461517333984
1031,0.48669350147247314
1032,0.457484632730484
1033,0.4999006390571594
1034,0.5052729845046997
1035,0.45674604177474976
1036,0.42685770988464355
1037,0.45423856377601624
1038,0.4546016752719879
1039,0.4776220917701721
1040,0.4662255346775055
1041,0.5273919105529785
1042,0.4702964723110199
1043,0.4917292594909668
1044,0.4939728081226349
1045,0.4670024514198303
1046,0.471103310585022
1047,0.47628554701805115
1048,0.47618675231933594
1049,0.46740859746932983
1050,0.44782280921936035
1051,0.49229928851127625
1052,0.5051776170730591
1053,0.5044885873794556
1054,0.4729575514793396
1055,0.4363466799259186
1056,0.43163764476776123
1057,0.4596092104911804
1058,0.47441035509109497
1059,0.4335370361804962
1060,0.5202518701553345
1061,0.4975167214870453
1062,0.4618704915046692
1063,0.5056031942367554
1064,0.4443107545375824
1065,0.4447128176689148
1066,0.5346887707710266
1067,0.5111402869224548
1068,0.4737524390220642
1069,0.4654698371887207
1070,0.4659214913845062
1071,0.43957021832466125
1072,0.4731089472770691
1073,0.46393969655036926
1074,0.45805004239082336
1075,0.49925196170806885
1076,0.46333232522010803
1077,0.5202071070671082
1078,0.47881969809532166
1079,0.5274656414985657
1080,0.46765729784965515
1081,0.46544861793518066
1082,0.4871780276298523
1083,0.4997732937335968
1084,0.472826212644577
1085,0.44259124994277954
1086,0.46663400530815125
1087,0.4931364357471466
1088,0.4684295356273651
1089,0.48616695404052734
1090,0.5088130831718445
1091,0.43293240666389465
1092,0.4772605895996094
1093,0.479292631149292
1094,0.43616724014282227
1095,0.4883325695991516
1096,0.466644287109375
1097,0.42485514283180237
1098,0.4373086094856262
1099,0.4877718687057495
1100,0.4575560986995697
1101,0.46414217352867126
1102,0.474041223526001
1103,0.5067876577377319
1104,0.5089993476867676
1105,0.49937310814857483
1106,0.46169865131378174
1107,0.4353652596473694
1108,0.4753142297267914
1109,0.48452067375183105
1110,0.4827677607536316
1111,0.48432087898254395
1112,0.48585784435272217
1113,0.49542170763015747
1114,0.5148881673812866
1115,0.4756152033805847
1116,0.43997856974601746
1117,0.48542580008506775
1118,0.4858025908470154
1119,0.47986456751823425
1120,0.4899868965148926
1121,0.48703533411026
1122,0.4481622278690338
1123,0.42720600962638855
1124,0.5164161920547485
1125,0.48495909571647644
1126,0.49852582812309265
1127,0.4786493480205536
1128,0.4842606782913208
1129,0.4590415358543396
1130,0.4519634246826172
1131,0.470666766166687
1132,0.4789876937866211
1133,0.4576866626739502
1134,0.5151760578155518
1135,0.49474143981933594
1136,0.4759347438812256
1137,0.4735284745693207
1138,0.49726131558418274
1139,0.5118340849876404
1140,0.45642924308776855
1141,0.5116013288497925
1142,0.5265681743621826
1143,0.4737547039985657
1144,0.4336202144622803
1145,0.45881208777427673
1146,0.46726763248443604
1147,0.4246115982532501
1148,0.47306662797927856
1149,0.46355193853378296
1150,0.4517538547515869
1151,0.46111202239990234
1152,0.448491632938385
1153,0.4818861484527588
1154,0.45877474546432495
1155,0.48666998744010925
1156,0.4704464375972748
1157,0.4531714916229248
1158,0.4413831830024719
1159,0.4361369013786316
1160,0.4423394203186035
1161,0.4770101010799408
1162,0.45016762614250183
1163,0.46007364988327026
1164,0.4781252443790436
1165,0.46576011180877686
1166,0.4549409747123718
1167,0.4213740825653076
1168,0.4468615651130676
1169,0.4315136671066284
1170,0.42752891778945923
1171,0.4490393400192261
1172,0.4816199541091919
1173,0.4531240463256836
1174,0.48535847663879395
1175,0.45194947719573975
1176,0.42098909616470337
1177,0.4675676226615906
1178,0.4270557463169098
1179,0.43354639410972595
1180,0.46703827381134033
1181,0.5056284666061401
1182,0.47163254022598267
1183,0.47480934858322144
1184,0.4605599641799927
1185,0.46068504452705383
1186,0.46432867646217346
1187,0.4934917092323303
1188,0.4529809057712555
1189,0.4604642689228058
1190,0.45977041125297546
1191,0.43627697229385376
1192,0.4185727834701538
1193,0.4466191828250885
1194,0.4800293743610382
1195,0.48519590497016907
1196,0.40769198536872864
1197,0.458645224571228
1198,0.4682353734970093
1199,0.44025373458862305
1200,0.48943251371383667
1201,0.46035534143447876
1202,0.44043293595314026
1203,0.40705204010009766
1204,0.4579189121723175
1205,0.46970880031585693
1206,0.38148176670074463
1207,0.47966673970222473
1208,0.45988091826438904
1209,0.47588783502578735
1210,0.4282796382904053
1211,0.4764466881752014
1212,0.5263224840164185
1213,0.509880542755127
1214,0.4981083273887634
1215,0.44467461109161377
1216,0.43996235728263855
1217,0.47052839398384094
1218,0.47098347544670105
1219,0.46223726868629456
1220,0.5219078660011292
1221,0.4794583320617676
1222,0.4872168302536011
1223,0.459736168384552
1224,0.4633185863494873
1225,0.49738913774490356
1226,0.4826621413230896
1227,0.42845645546913147
1228,0.45061713457107544
1229,0.4695579409599304
1230,0.3647295832633972
1231,0.4829026460647583
1232,0.5082828998565674
1233,0.46058815717697144
1234,0.44088214635849
1235,0.5229130983352661
1236,0.5085263252258301
1237,0.46686288714408875
1238,0.4886176586151123
1239,0.4467170834541321
1240,0.5285526514053345
1241,0.46705684065818787
1242,0.4263232350349426
1243,0.4554520845413208
1244,0.43285396695137024
1245,0.40915125608444214
1246,0.48184895515441895
1247,0.4753241539001465
1248,0.4896177351474762
1249,0.4639095067977905
1250,0.4642484784126282
1251,0.44661080837249756
1252,0.43385788798332214
1253,0.49524742364883423
1254,0.48825815320014954
1255,0.42984241247177124
1256,0.4520990550518036
